Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,65-74,Age Group,1138,85.6,83.2,88,1009,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,AGE10,CAT3,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,75+,Age Group,137,18.5,15.3,21.8,1008,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,AGE11,CAT3,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,75+,Age Group,700,81.5,78.3,84.7,1010,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,AGE11,CAT3,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,299,16.1,14.1,18,1001,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,BO1,CAT1,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,1838,83.9,82,85.9,1002,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,BO1,CAT1,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Less than H.S.,Education Attained,95,34.6,28.1,41.1,1021,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,EDUCA1,CAT5,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Less than H.S.,Education Attained,165,65.4,58.9,71.9,1025,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,EDUCA1,CAT5,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,H.S. or G.E.D.,Education Attained,96,15.9,12.6,19.2,1022,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,EDUCA2,CAT5,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,H.S. or G.E.D.,Education Attained,508,84.1,80.8,87.4,1026,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,EDUCA2,CAT5,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Some post-H.S.,Education Attained,64,11.4,8.3,14.5,1023,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,EDUCA3,CAT5,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Some post-H.S.,Education Attained,464,88.6,85.5,91.7,1027,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,EDUCA3,CAT5,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,College graduate,Education Attained,40,5.4,3.5,7.3,1024,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,EDUCA4,CAT5,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,College graduate,Education Attained,685,94.6,92.8,96.5,1028,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,EDUCA4,CAT5,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,"Less than $15,000",Household Income,63,38.4,29.5,47.4,1029,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,INCOME1,CAT6,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,"Less than $15,000",Household Income,112,61.6,52.6,70.5,1034,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,INCOME1,CAT6,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,"$15,000-$24,999",Household Income,74,25,19.1,30.8,1030,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,INCOME2,CAT6,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,"$15,000-$24,999",Household Income,265,75,69.2,80.9,1035,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,INCOME2,CAT6,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,"$25,000-$34,999",Household Income,42,21.1,14.8,27.4,1031,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,INCOME3,CAT6,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,"$25,000-$34,999",Household Income,199,78.9,72.6,85.2,1036,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,INCOME3,CAT6,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,"$35,000-$49,999",Household Income,27,9.5,5.4,13.7,1032,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,INCOME4,CAT6,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,"$35,000-$49,999",Household Income,273,90.5,86.3,94.6,1037,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,INCOME4,CAT6,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,"$50,000+",Household Income,28,5.4,3,7.8,1033,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,INCOME5,CAT6,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,"$50,000+",Household Income,593,94.6,92.3,97,1038,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,INCOME5,CAT6,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,"White, non-Hispanic",Race/Ethnicity,205,14,11.9,16,1011,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,RACE1,CAT4,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,"White, non-Hispanic",Race/Ethnicity,1532,86,84,88.1,1016,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,RACE1,CAT4,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,"Black, non-Hispanic",Race/Ethnicity,69,27.3,20.7,33.9,1012,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,RACE2,CAT4,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,"Black, non-Hispanic",Race/Ethnicity,185,72.7,66.1,79.3,1017,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,RACE2,CAT4,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Hispanic,Race/Ethnicity,4,,,,1013,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS13,Topic04,51,RACE3,CAT4,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Hispanic,Race/Ethnicity,24,,,,1018,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS13,Topic04,51,RACE3,CAT4,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,"Other, non-Hispanic",Race/Ethnicity,12,,,,1014,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS13,Topic04,51,RACE4,CAT4,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,"Other, non-Hispanic",Race/Ethnicity,41,82.8,72.4,93.1,1019,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,RACE4,CAT4,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,"Multiracial, non-Hispanic",Race/Ethnicity,2,,,,1015,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS13,Topic04,51,RACE5,CAT4,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,"Multiracial, non-Hispanic",Race/Ethnicity,16,,,,1020,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS13,Topic04,51,RACE5,CAT4,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Male,Gender,102,15.7,12.6,18.8,1003,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,SEX1,CAT2,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Male,Gender,712,84.3,81.2,87.5,1005,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,SEX1,CAT2,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Female,Gender,197,16.4,13.9,18.8,1004,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,SEX2,CAT2,_ALTETH2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Female,Gender,1126,83.7,81.2,86.1,1006,%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,51,SEX2,CAT2,_ALTETH2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,18-24,Age Group,241,72.4,67.1,77.6,1045,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,AGE01,CAT3,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,18-24,Age Group,98,27.7,22.4,32.9,1051,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,AGE01,CAT3,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,25-34,Age Group,544,67.9,64,71.8,1046,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,AGE02,CAT3,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,25-34,Age Group,231,32.1,28.2,36,1052,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,AGE02,CAT3,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,35-44,Age Group,764,70.7,67.1,74.3,1047,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,AGE03,CAT3,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,35-44,Age Group,245,29.3,25.7,32.9,1053,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,AGE03,CAT3,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,45-54,Age Group,1024,69.8,66.7,72.9,1048,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,AGE04,CAT3,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,45-54,Age Group,335,30.2,27.1,33.3,1054,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,AGE04,CAT3,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,55-64,Age Group,1243,73.1,70.4,75.8,1049,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,AGE05,CAT3,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,55-64,Age Group,384,26.9,24.2,29.6,1055,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,AGE05,CAT3,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,65+,Age Group,1623,69.1,66.7,71.5,1050,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,AGE09,CAT3,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,65+,Age Group,588,30.9,28.5,33.3,1056,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,AGE09,CAT3,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,5439,70.4,69,71.8,1039,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,BO1,CAT1,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,Overall,Overall,1881,29.6,28.2,31,1040,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,BO1,CAT1,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,Less than H.S.,Education Attained,255,43.9,38.7,49,1067,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,EDUCA1,CAT5,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,Less than H.S.,Education Attained,338,56.2,51,61.3,1071,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,EDUCA1,CAT5,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,H.S. or G.E.D.,Education Attained,1148,63.6,60.6,66.5,1068,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,EDUCA2,CAT5,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,H.S. or G.E.D.,Education Attained,633,36.5,33.5,39.4,1072,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,EDUCA2,CAT5,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,Some post-H.S.,Education Attained,1321,73.6,70.9,76.2,1069,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,EDUCA3,CAT5,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,Some post-H.S.,Education Attained,455,26.4,23.8,29.1,1073,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,EDUCA3,CAT5,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,College graduate,Education Attained,2683,84.5,82.9,86,1070,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,EDUCA4,CAT5,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,College graduate,Education Attained,439,15.5,14,17.1,1074,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,EDUCA4,CAT5,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,"Less than $15,000",Household Income,229,46.5,40.7,52.3,1075,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,INCOME1,CAT6,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,"Less than $15,000",Household Income,314,53.5,47.7,59.3,1080,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,INCOME1,CAT6,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,"$15,000-$24,999",Household Income,511,53,48.6,57.4,1076,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,INCOME2,CAT6,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,"$15,000-$24,999",Household Income,382,47,42.6,51.4,1081,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,INCOME2,CAT6,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,"$25,000-$34,999",Household Income,421,65.5,60.4,70.6,1077,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,INCOME3,CAT6,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,"$25,000-$34,999",Household Income,192,34.5,29.4,39.6,1082,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,INCOME3,CAT6,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,"$35,000-$49,999",Household Income,654,68.5,64.4,72.7,1078,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,INCOME4,CAT6,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,"$35,000-$49,999",Household Income,225,31.5,27.3,35.6,1083,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,INCOME4,CAT6,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,"$50,000+",Household Income,2808,83,81.3,84.7,1079,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,INCOME5,CAT6,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,"$50,000+",Household Income,482,17,15.3,18.7,1084,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,INCOME5,CAT6,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,"White, non-Hispanic",Race/Ethnicity,4223,73.2,71.6,74.8,1057,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,RACE1,CAT4,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,"White, non-Hispanic",Race/Ethnicity,1251,26.8,25.2,28.4,1062,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,RACE1,CAT4,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,"Black, non-Hispanic",Race/Ethnicity,659,66.6,63,70.2,1058,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,RACE2,CAT4,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,"Black, non-Hispanic",Race/Ethnicity,368,33.4,29.8,37.1,1063,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,RACE2,CAT4,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,Hispanic,Race/Ethnicity,193,61.1,54,68.2,1059,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,RACE3,CAT4,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,Hispanic,Race/Ethnicity,90,38.9,31.8,46,1064,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,RACE3,CAT4,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,"Other, non-Hispanic",Race/Ethnicity,211,68.2,61.7,74.7,1060,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,RACE4,CAT4,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,"Other, non-Hispanic",Race/Ethnicity,99,31.8,25.3,38.3,1065,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,RACE4,CAT4,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,"Multiracial, non-Hispanic",Race/Ethnicity,55,59.2,45.9,72.6,1061,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,RACE5,CAT4,_DENVST2,RESP046,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,"Multiracial, non-Hispanic",Race/Ethnicity,35,40.8,27.4,54.1,1066,%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,51,RACE5,CAT4,_DENVST2,RESP054,"(37.542680674, -78.457890463)"
